"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0399934205884219,0.0399408086684864,0.0398357094097425,0.0396783716232552,0.0394691676487275,0.039208592305241,0.0388972614972583,0.0385359104801646,0.0381253917906674,0.0376666728484026,0.0371608332360993,0.0366090616666369,0.0360126526462842,0.0353730028443368,0.0346916071802562
0.0799473724991873,0.0795270998916681,0.0786905314466773,0.077445575907139,0.0758039849439955,0.0737812209555357,0.0713962833310965,0.0686714953067312,0.0656322540204371,0.0623067468209377,0.058725637291122,0.0549217248098569,0.0509295817894065,0.0467851729861744,0.0425254614866746
0.119822426005459,0.118407502946183,0.115607731440494,0.111482499708298,0.10611900853301,0.0996300715088111,0.0921512770702575,0.0838375902079721,0.0748594869341102,0.0653987270352792,0.0556438800849744,0.0457857258195061,0.0360126526462842,0.0265061771896166,0.0174367034298055
0.159579229243601,0.156236912622025,0.149678285406182,0.14014970434918,0.128006842705099,0.113698815628814,0.0977482382567336,0.0807281843883367,0.0632371590278453,0.0458732866053903,0.0292089442232267,0.0137670347266965,-1.63802028028207e-17,-0.0117274740264451,-0.021151304437509
0.199178547048712,0.192679552400823,0.180063263231421,0.162066391601951,0.139729317013287,0.114323986647235,0.0872665185548967,0.0600210877438071,0.0340022739530864,0.0104830814236164,-0.00948469271660534,-0.0251321155305421,-0.0360126526462842,-0.0420172126375429,-0.0433642707972269
0.238581299675004,0.227411954831986,0.206014485920194,0.176176911873366,0.140355518958523,0.101431665304312,0.0624302638854533,0.0262301771488924,-0.00470278661759925,-0.028532580597367,-0.0441976992049645,-0.051470790852079,-0.0509295817894065,-0.0438454885036228,-0.0320052304587674
0.277748601362787,0.260125832652695,0.226892948242731,0.181801611125696,0.129835720198274,0.0765462198484225,0.027324808372196,-0.0132785698032475,-0.0420980461246853,-0.0576805677156275,-0.0603613744079462,-0.0520855044310151,-0.0360126526462842,-0.0159738709391722,0.00413180779329174
0.316641798714019,0.290530815167472,0.24218455316501,0.178669567416707,0.109005325604918,0.042610067078734,-0.0122753253264308,-0.0498927618020608,-0.0677683284909349,-0.0668803735440809,-0.0511919858796843,-0.0266690360299026,3.27604056056413e-17,0.0227180677291763,0.037070058740461
0.355222508838548,0.318357025599031,0.251512770623916,0.166931640254923,0.0795185315688499,0.00363576550803835,-0.0498562815724112,-0.0756309827475772,-0.0745640507392276,-0.0529503478014438,-0.02053783406465,0.0120760261462081,0.0360126526462842,0.0460213264322335,0.0413091931694258
0.393452657233386,0.343357476533656,0.254647908947033,0.14715320422871,0.0437169619148207,-0.0357684233848533,-0.079236340738536,-0.0848826363156775,-0.0605924958588805,-0.0207080345912309,0.0187358408206374,0.0447857578087377,0.0509295817894065,0.0381508307259618,0.0135673330080478
0.431294515357651,0.365310262198974,0.251512770623916,0.120286916904664,0.00444371339871354,-0.0709434089052806,-0.0955827548977158,-0.0756309827475771,-0.029744964674374,0.0186959215178184,0.0501462711356495,0.0551125592420378,0.0360126526462842,0.00443786762983182,-0.0246781649696431
0.468710737866075,0.384020528115298,0.24218455316501,0.08762683266968,-0.0351824220793354,-0.0977301548612155,-0.0962066901474577,-0.0498927618020607,0.00938701348491768,0.0516341016023295,0.0605108141589303,0.0378953237174964,1.8711224796093e-17,-0.0322812016852747,-0.0438181757702599
0.505664399464358,0.399322200637783,0.226892948242731,0.0507460726912211,-0.0720146289379273,-0.112961437606391,-0.0810055149114339,-0.0132785698032475,0.0459045587034168,0.0667152032929931,0.0454795750855758,0.00173884437340966,-0.0360126526462843,-0.0471337510325879,-0.0290347730459534
0.542119031349973,0.411079461037854,0.206014485920194,0.0114210532141696,-0.103127964811584,-0.114836333693337,-0.0524796818843045,0.0262301771488925,0.0696369523292834,0.0587235957024964,0.0113610142702383,-0.035286670891778,-0.0509295817894065,-0.0300590159448478,0.00822694136810368
0.57803865720247,0.419187951039861,0.180063263231421,-0.0284540781498161,-0.126051637912629,-0.103133158292151,-0.0153214266960547,0.0600210877438071,0.0739743443011519,0.0304230872211826,-0.0275256503429748,-0.0546766892660688,-0.0360126526462842,0.0073769832240264,0.0391194738349537
0.61338782868776,0.423575699112512,0.149678285406182,-0.0669586768380108,-0.138965219101883,-0.079235676863856,0.0243570614395399,0.0807281843883368,0.0577087017908388,-0.00839890680229481,-0.0548600754450426,-0.0467405088466683,6.55208112112827e-17,0.0398159890175322,0.0397262615291687
0.648131660441346,0.424203759293291,0.115607731440494,-0.102238112017093,-0.140843206951874,-0.0459694908603962,0.0600290383044682,0.0838375902079721,0.0253702656092735,-0.0443162325438236,-0.0591702768414431,-0.0154444569060238,0.0360126526462843,0.0452845887097542,0.00957753797802702
0.682235864495959,0.421066556875569,0.0786905314466773,-0.132593097614894,-0.131536465510869,-0.00726794295447156,0.0858267937190331,0.0686714953067312,-0.0140341940985297,-0.0649072833217665,-0.0386473062148044,0.0235703926673902,0.0509295817894065,0.0200784826425916,-0.0279859803624445
0.715666784119649,0.414191937890102,0.0398357094097424,-0.156561540942418,-0.111784067580826,0.032292955348959,0.0975068355820669,0.0385359104801646,-0.049529906960744,-0.063050873784913,-0.00190444859944858,0.0508052818167158,0.0360126526462842,-0.0187283110912726,-0.0438831475130991
0.748391427030911,0.403640921941684,3.1185374660155e-17,-0.172988966546436,-0.0831546030034346,0.0680355842755374,0.0931479050634655,3.1185374660155e-17,-0.0712307509308854,-0.0393890224753111,0.0356376870014719,0.052648815905437,3.1185374660155e-17,-0.0448489913268537,-0.0258066009321004
0.780377497958086,0.389507160594821,-0.0398357094097424,-0.181084123223839,-0.0479216128175167,0.0957337903498764,0.0734670059074686,-0.0385359104801647,-0.0730926949217826,-0.00210491687307486,0.0582230426268268,0.0281796374104933,-0.0360126526462843,-0.0405900291332194,0.0122490520289154
0.811593430510893,0.37191610611581,-0.0786905314466774,-0.180457095803815,-0.00888304138879857,0.112112580283051,0.0417014639499979,-0.0686714953067313,-0.0545971578414267,0.0359071507629453,0.0563727709332294,-0.0103730999858699,-0.0509295817894065,-0.00883634443240755,0.0408216617102696
0.842008418332648,0.351023897949547,-0.115607731440494,-0.171138085987621,0.0308609557069763,0.115235351142443,0.00307641696834017,-0.0838375902079721,-0.0208954416963852,0.0615011306202348,0.0308634124019688,-0.0437415916620622,-0.0360126526462843,0.0289028702947439,0.0377907167792042
0.871592445502417,0.327015976814753,-0.149678285406182,-0.153575957639053,0.0681542031875289,0.104732871304172,-0.0360546721435443,-0.0807281843883367,0.0186259881596481,0.0658256301008921,-0.00759901091636196,-0.0552490042320668,-3.7422449592186e-17,0.0470639665680569,0.00550273204288278
0.900316316157106,0.300105438719035,-0.180063263231421,-0.128616616593872,0.100035146239679,0.0818469378324641,-0.0692551012428544,-0.060021087743807,0.0529597833033593,0.0473850692714265,-0.0428722055312908,-0.0391441876590045,0.0360126526462844,0.0333450487465594,-0.0310453902123141
0.928151683304255,0.270531143503631,-0.206014485920194,-0.0974622663565655,0.123972035371937,0.049283548304543,-0.0910637068921397,-0.0262301771488925,0.0725434343007978,0.0125569105092107,-0.0601523652679385,-0.00347597271735599,0.0509295817894065,-0.00296101379626614,-0.0435586093319554
0.955071076797092,0.23855559470655,-0.226892948242732,-0.0616135021939501,0.138063979296701,0.0108929478186781,-0.0978931752215287,0.0132785698032475,0.0719225820684331,-0.0266139157612822,-0.0521871803141392,0.0339294564329603,0.0360126526462842,-0.0372613558602753,-0.0223493676014257
0.98104793044426,0.204462609562587,-0.24218455316501,-0.0227970327490857,0.141191899704171,-0.028785618064911,-0.0886201218727611,0.0498927618020608,0.0512701438530832,-0.0565806159722827,-0.0223195589460035,0.0543776944311718,-1.37278697354596e-16,-0.0463217397006278,0.0161624392367614
1.00605660822743,0.168554799821453,-0.251512770623916,0.0171174894293513,0.133107400212594,-0.0650606167381499,-0.0647698783332806,0.0756309827475772,0.0163381530213403,-0.0669795409410459,0.0169153575637403,0.0476491646346488,-0.0360126526462842,-0.0240048763126424,0.0421615136263228
1.03007242960097,0.131150885744462,-0.254647908947033,0.0562075224619125,0.114452492177885,-0.0936429481455426,-0.0302655890179527,0.0848826363156775,-0.0231442739549052,-0.0542143384000509,0.0490510680762366,0.0171066372710167,-0.0509295817894065,0.0145723206382736,0.0355197389517575
1.05307169384864,0.0925828671209288,-0.251512770623916,0.0925902372059065,0.0867086108842318,-0.111153081378487,0.00921710969272771,0.0756309827475771,-0.0561806515762995,-0.0226997113346132,0.0606005370418987,-0.0219854086723633,-0.0360126526462842,0.0432785733994245,0.00137908346856624
1.07503170347337,0.0531930764145335,-0.24218455316501,0.124513206500345,0.0520789708740083,-0.115520645212503,0.0471836791298277,0.0498927618020607,-0.0735698218774677,0.0166653578270537,0.0467165681163933,-0.0500896341019954,1.31041622422565e-16,0.0426689475683664,-0.0338292389808366
1.09593078659692,0.0133311401961406,-0.226892948242731,0.150438813406949,0.0133136028894954,-0.106229225616769,0.0773889698636486,0.0132785698032473,-0.0704686236419616,0.0502668987787945,0.0132261238744183,-0.0531601693549288,0.0360126526462844,0.0131563892162424,-0.0428474418507002
1.11574831834743,-0.0266491241663959,-0.206014485920193,0.169118312799688,-0.026509033297223,-0.0843774257549322,0.0948644910087357,-0.0262301771488925,-0.0477407900300523,0.0664841931908794,-0.0258151919690465,-0.0296624288911286,0.0509295817894065,-0.0252679949813319,-0.018693759701723
1.13446474121366,-0.0663928490162374,-0.180063263231421,0.179651979017083,-0.0642265174669409,-0.0525489688365881,0.0967356810091986,-0.0600210877438071,-0.0117163851205126,0.0597086705901925,-0.0540221305339836,0.00865993682820488,0.0360126526462843,-0.0465764390044289,0.0199323674897402
1.15206158434589,-0.105547266238006,-0.149678285406182,0.181532442476791,-0.0968436050558242,-0.0145072026585091,0.0826947464210285,-0.0807281843883367,0.027571219874475,0.0322835699309348,-0.0595565224722357,0.0426542578454026,5.6133674388279e-17,-0.0363351085349726,0.0431271369626534
1.16852148178446,-0.14376483845255,-0.115607731440494,0.17466912788048,-0.121770087399658,0.0252498728511624,0.0550512910861268,-0.0838375902079721,0.0591798004839665,-0.00630644347397156,-0.0400956389682213,0.0553309251252118,-0.0360126526462842,-0.00148123779957115,0.0329334854067962
1.18382818959782,-0.180706343783324,-0.0786905314466771,0.159392616906776,-0.137026487012618,0.0620214422269055,0.018352407667308,-0.0686714953067311,0.0743058629780416,-0.0427154437110997,-0.00380701773805636,0.0403544210132283,-0.0509295817894065,0.0343759882705281,-0.00275680594824807
1.19796660191335,-0.216043886813782,-0.0398357094097423,0.136438725256727,-0.141401253097764,0.0914596916570393,-0.0213652770279068,-0.0385359104801644,0.0687365577520272,-0.0643517839559665,0.0340793706723643,0.00520967069588927,-0.0360126526462842,0.0469477356506248,-0.0363128170292635
1.21092276582505,-0.249463809010304,-6.237074932031e-17,0.106913061004416,-0.134546973980561,0.110083887802277,-0.05756857131007,-6.237074932031e-17,0.0440230251194654,-0.0637327771486869,0.0576629888488119,-0.0325387576969961,-6.237074932031e-17,0.0277182010011449,-0.0417559574422432
